"ID"	CB3"	"CB4"	"CF2"	"KO1"	"KO2"	"NG1"	"NG2"	"NMSD1"	"NMSD2"	"PP3"	"PP4"	"SB8"	"FUSION"
1002	70.62995456636827	69.84539927341997	52.3274217136884	67.59875185200231	62.26986743264714	61.046717951923426	20.17936670336772	67.62265396489741	67.44598097649849	61.56899337183903	50.239768207363845	22.9456584339985	72.10822967637864
1003	51.94732857379458	51.371966229002574	43.17929276991298	13.729289342162849	28.058040460657015	18.48263451386409	42.5090838216937	51.47938300649824	60.41354234755052	13.992886908253476	22.479246852549156	5.993016356303717e-2	46.34825937583224
1006	66.79402063985097	61.761882435638135	58.098083257645726	67.69113729125152	68.40927357100728	63.12355474032858	57.97822188841122	67.35039438790314	72.60318446756601	60.76941710344026	59.95304402733872	9.081409184313194e-2	72.970857135352
1007	86.23086393586522	92.44247755989059	86.91807977443496	92.50452826134855	92.61875265500743	86.11312908394461	73.66223529360224	91.74536392982058	91.6183284966755	88.62566594636144	88.75771258825189	15.534365153602742	92.7908993525766
1009	79.9760419405724	78.744542604838	64.31798621475984	78.90378865407057	77.97952215008048	80.97371384113629	57.29374954863269	75.62448252751568	74.59313451555481	76.79545128866708	76.40054138348223	0.10123507030722653	83.43677207027966
1011	95.1784983689899	95.1784983689899	86.92659793842398	93.629264060245	86.24963179869044	84.63258009806006	65.94403373300047	84.20908012906031	86.74019053520622	92.87703595275988	93.03514799355366	4.4721274862595986e-2	95.13075591081575
1012	56.73449528371914	54.49787220397637	34.09611955038294	63.677607406375124	55.61763465070327	70.06061564688575	36.6314460927542	58.618638055751696	53.33403458245499	55.24697726128844	34.72549648675446	4.021939424393213	62.95300378927028
1013	56.250608834615235	53.662762002447714	41.40860604499314	26.610891075286997	41.133195763686146	17.520450493246507	45.940092064701574	58.89018208560092	53.62272744985807	13.376780547331377	17.950270337196027	2.978663741534673	53.14461860986055
1014	79.58974917795864	78.91846871388192	60.99896989576832	42.59169523647318	26.560594625741047	0.22935313718134262	68.01861265010007	66.00325024595956	65.63426278722788	2.3439249985207233	65.91273058205618	7.12156548677164e-2	81.5568425965406
1016	65.92854544981527	74.93186655585143	62.552866318723474	25.45452229547554	55.39233312356949	22.143486665255345	49.769516747139164	78.0728147547895	84.32288516926934	20.54517633982106	61.719844457870224	7.138555570618582	77.23643178473935
1018	71.31674252207137	72.3894984784647	60.61958239371129	63.50846485701901	56.3777635770497	75.03662758360495	75.21889929527194	65.19998597765074	63.19444802508617	78.83608535458274	78.83608535458274	4.379006025683093	73.43387871345736
1019	52.11313752549142	58.45280269540092	55.331624080752164	49.226243018038716	52.32937171449622	39.84804079798834	56.84856217952119	64.51553340521914	55.87620257867349	45.8117359729449	49.39433802165312	6.84635332863805e-2	62.52728982957825
1020	43.87700339762702	22.699963859207298	26.627831164828624	13.74610862248967	21.85173440426139	2.4500769541314438	29.87769494031076	63.332538951276106	40.094886998308155	2.951741017373576	19.16416082655032	9.60737602463613e-2	35.545877960590246
1021	90.5983440947449	89.26648527135895	83.31127742981383	77.01823557552439	57.75770624390968	9.274118441064937	75.77702086859858	85.54832577043283	93.30945724526552	13.71731593266543	68.55569175518883	0.5098499463513495	90.52740500488379
1022	81.86605499895882	77.12987592217675	85.96258053973226	87.0279503776944	85.97135335284064	83.55648497826775	82.60465749869607	92.27619006138475	86.72114738301178	86.18844330299528	85.62451883507026	27.56807817441122	88.80326770147256
1024	57.66396869007245	55.67534037480962	7.951623928637513	1.6419278717520178	3.530689542905083	0.4689037557324743	18.823860121895926	16.165854970217634	15.85909320489126	1.7926654607057533	4.717671582196905	0.11699652092659452	10.47304391925102
1025	71.46689811534743	70.45791894220689	58.977800044837494	73.43542062595213	75.50521967051996	59.79524783511221	40.988856613739834	66.5661557051409	51.79245500602635	67.25279884543683	66.6045006847567	2.480542894465674	76.9543863647631
1032	25.860665543399048	49.82229108717404	44.671478680476206	17.71155918201424	17.425880163946122	13.455628614004612	39.69522916996313	45.51330576728999	37.84240353639254	16.72169809099169	44.51962948391453	6.42087762462201e-2	30.346214715548548
1033	90.83621135984437	93.31669549631845	85.65474747884646	95.63333131696592	95.71736023560871	93.19844493514664	84.1025002757724	88.69199003601818	92.85989614204622	94.84332311645286	91.98420464153382	0.10180364458928913	95.89630971155533
1034	81.7020857414639	80.11946888625575	62.11941666097604	78.1801674838162	77.36676253357699	80.26455502305794	57.051205133562036	74.57617171649429	73.38287384247475	77.93192952314133	77.63094389444915	11.567718390449826	81.33718822777318
1037	63.44579916705781	64.58254142602414	54.46448163275623	61.159004239458966	56.02760990722909	52.337753181031175	44.36081267165594	60.800124456888014	59.086935716788815	57.920450171187134	63.405570916809374	7.912731212341823e-2	60.84375363207338
1039	94.01954417351679	91.39976280279669	88.39491404848195	91.08410663003235	92.07765560447933	83.68058114853793	74.4387961268922	84.43705735754203	91.13371199403582	89.94159561072107	89.27900701597822	7.189627711031647e-2	93.64925260731411
1040	90.37451935944748	90.06638763284515	37.70679309414192	46.72139581476152	46.91135725406226	43.51544965369063	52.00136312872967	80.94837117772835	82.58080578742212	48.969111578683325	57.13358566180601	6.241512928496163e-2	86.04896129818988
1041	85.5627227069263	81.3936387392182	71.47319122199467	64.7294219549275	79.05760604633302	49.16620724241034	53.60599121904036	72.3733844161361	75.64480445544876	54.565531512686164	54.565531512686164	6.665832405706991e-2	67.61904560973198
1042	58.80565354850608	62.00811790037996	60.30905910267277	50.43980718991502	58.00718203152846	30.739563441660835	50.47002314836022	56.007946876380366	52.1803806934281	32.09361756979883	31.308326596748802	8.762063457520333e-2	56.87327774031562
1043	39.33338607156198	41.175597592768185	41.828714240398675	74.31016936068492	70.70805440768864	70.41041157060356	26.343711424771783	51.51322722298113	52.806683597005325	70.72953470449038	66.57055705521351	10.523372365678513	65.10936421789938
1044	78.30395612531035	79.34683652140825	55.07369155687067	75.59537819055014	76.18879756152725	68.9313553101557	29.574673947089547	68.37393754244626	70.21353113097256	73.9330190298748	58.66820138199089	4.6002546862399605	78.99899668543286
1045	82.28472549694015	85.68469925018842	79.09162836710989	74.81802074783161	77.07697632808672	69.60607139539435	79.0149325203004	82.64682008708225	81.35853560407061	75.6669722473268	79.37583107874366	8.972772256386972e-2	81.40825459298932
1046	66.01441086939622	62.30704473038322	60.128919001064006	68.06096724452637	70.88811880413037	47.841057234459846	47.167525744353064	62.267301273620305	65.37758583214294	49.49288056664196	57.18160849192092	9.695368668015122e-2	69.71759689059928
1048	61.0448675237803	56.69330211369798	64.29440192030242	77.34452825030377	65.06934605274246	44.928197945977566	46.189149328199285	63.486988729130935	58.626753219170716	63.261262412468454	66.35669577677189	5.5465382474703534e-2	71.3681767801292
1051	90.5864733183481	87.39831540504039	57.99293963891783	67.31160613398774	79.25805249042193	69.16481991443182	56.6153989682548	83.56399837779328	80.18987803079231	87.13345107863356	85.61580455352596	7.019212762912506	84.62229543152615
1052	79.5014684051167	76.128403206574	46.05467457846786	62.63503747404992	72.97538270453903	61.736325471068085	35.41292124691328	73.77042887533747	72.10828940556152	52.397248162483	29.08809872339681	2.3025584278312237	76.9575163279751
1053	60.52187448164344	64.7919123678973	49.22685963698602	57.99358256569867	63.42423853440424	51.11895980776456	43.499092568995366	68.35405991108348	62.87725878357235	59.82618397037376	57.145398590154414	6.179634853189927	67.31131943723713
1054	68.69557620075092	62.28333152364425	51.653961062789875	67.42124176394555	72.41325486164489	68.97596803406579	41.908106420256004	64.9984183060772	61.23414780818851	67.63704066740523	67.37149676997407	18.699185318326716	74.32026476475545
1055	74.23426923600587	67.1228551386598	62.203715920545136	66.1221440030702	64.8540779173207	57.827397149281836	34.05487544523545	62.87023805327136	59.69685813446397	56.206104581716644	56.87178959885235	0.1334805367358192	68.53545110173663
1056	69.83258748104332	54.88139670985177	59.019938409727104	23.226016448186872	45.83310511837079	18.47466736365604	52.142830820016684	65.54653475651564	60.12762002214872	20.558890465432484	41.164481781961356	4.414235719165593	71.27389449559291
1058	36.7850910747299	29.21261390859114	45.46379182860015	4.465861445044733	34.80653938165827	0.31650475403125566	57.636323109394915	16.89254748807706	27.764980328131045	2.889882182758491	39.39689113039442	0.14275010313221542	15.290957627176397
1059	72.15046678787827	71.686157327825	55.622259394191396	70.61287105408681	71.14516093613211	58.47917468114265	28.0743852877144	60.97839628649183	64.99247431176843	58.93133370427894	61.626756025411	0.10060152040484076	69.48597022192713
1061	38.62112109058705	37.4133680266898	42.535992600330495	41.87538716449977	52.12820638540321	40.39593647988441	38.89404108275763	46.78530211508239	43.4014035205144	43.12025233315146	38.63073385143806	18.45125042962148	48.46008799778844
1062	45.278239502804155	26.74646369146335	41.78946583826135	76.145002211486	62.257671088497304	87.7486247839735	14.1095308685966	33.05531279681403	46.74453001947206	80.94877580625803	26.6402469827011	42.708261505773095	60.33625749101655
1063	85.78935026139033	88.51899952917726	59.765539838882034	89.74019823865643	87.39460949673753	81.34218181906982	55.78768978527558	81.29043753467687	81.66476671095973	77.9801807347529	77.69093344874773	8.474359885870322e-2	88.67546916451158
1066	91.61885590150807	92.34527074047854	86.89052152858837	92.78205528962512	92.71268103212836	82.35024187699074	77.03015310915183	86.74914467305352	89.64244514982953	93.19211422755431	93.19211422755431	4.9414518790675446e-2	93.90624609472357
1067	64.3962300332562	64.14459893744365	57.10620764393505	47.891352669297795	71.77951953000453	45.27373385663244	47.97064505849382	61.62544347900756	78.01699524586971	32.31721336796886	14.630647042289919	1.066839968418251	70.44284593160944
1068	71.73092238336507	69.18234640704021	71.2741415817368	25.604051537566914	85.74376388192908	23.235063073143255	42.801872948318206	75.9678289978754	89.10490085531967	24.3621462273159	57.16314927282564	13.25869079543886	80.04808545665756
1069	67.72801430772047	69.22680155702459	69.40935434840526	69.86255070703807	74.65649100731925	61.27149590331833	45.787725302225425	70.6021482637442	67.55128417308039	60.38864490489211	63.00074045671214	9.68356269189469	70.48312155946361
1070	68.17147563717837	66.1227774323131	73.24474337170055	74.85985796358325	73.0757363795282	68.82428072402625	55.64726836916929	82.31683803157465	77.12206456381635	67.60883943248987	65.00880293641391	4.767089285789463	79.46633981881094
1071	62.438955371425465	62.35333639766244	53.404624907144324	69.74168524850042	61.99200208254053	73.1241945079526	64.38301506794919	66.5513451512359	66.44768425490494	64.84843431156764	53.250643917526766	3.1996921688968025	69.63443418908064
1072	90.23504388315845	91.42723135029752	78.66410352530787	82.58670932777072	85.81081813443615	72.40743675403569	17.971187908742824	78.12050886891937	89.15773182133017	72.25319345743624	66.57079551557293	0.15826205974415677	91.55947976268939
1073	51.302286544352846	53.68659207211694	39.37810236272982	53.23099519420806	48.634350662081715	53.9573099351782	38.2172024280649	53.008115529265986	54.913235519977334	52.35745959397875	46.25187693797178	7.2270314659732655	56.26959250620035
1076	68.66467381419257	67.05432194305328	50.64488689990654	20.613984438883236	46.26030996365096	3.590719888681706	46.39584219870818	69.66372652186776	64.10545363749262	5.671523500115195	33.48363056331184	5.419971001243685	68.3024234348543
1078	43.74048469091125	33.52619075277765	23.397638529041316	19.768559900745306	24.30781341589033	11.978039655530907	15.2081180935737	36.59988845856417	30.56153396383829	12.988962016099629	18.00208816086313	2.1956411428152474	35.41774891652042
1082	70.1529976731911	66.11743266608579	58.001502619953506	66.22149674220768	65.6479947358591	66.7094739641091	55.28685863199077	64.16334389543358	61.286395237977466	66.09851977468317	60.954501790409665	27.24551624366666	63.76091750531915
1084	59.32365868428069	57.5985664769045	58.34481714688893	86.82984824396189	67.80019911753796	82.22543760142342	40.083811149229625	56.03882853026231	86.70111740307823	82.49949201784963	78.14375237455239	5.712943746525583e-2	74.10657192660294
1086	66.2989699041312	64.86643295781839	66.17234985305463	74.22544674354056	71.85700770974398	71.10029002987253	63.11094625115605	75.88582866663135	71.09969792285278	77.59506570688718	77.1514878370548	11.673811240582028	78.45898342337014
1087	1.1452058230115278	1.1452058230115283	6.902610413305127e-2	92.65330072086361	92.4810956942424	0.15373995983979158	0.15373995983979158	1.8114123156505952	1.811412315650595	2.1270266248072893	2.1270266248072893	6.570393262345189	1.5039323959710245
1089	88.02914786108362	94.75120746648568	88.8875536435029	93.73567764421504	92.59136698844598	94.50770472012387	80.49073721517259	90.80504078492115	89.75967460367232	93.9230445851113	93.10700768602399	4.906200095557342e-2	95.61017870265621
1091	3.420672796173113	3.142382733838277	82.70462007918572	87.91917070177149	86.31019463696626	85.32746341855973	80.02422147804286	86.11852220086938	89.63022756564347	86.74623867834896	84.88910521270475	8.351802479009935	89.7533109990681
1094	2.2854203406338223	2.2854203406338223	73.38967063672091	93.40927117457824	91.43471006211689	86.50568758100401	50.54899248097235	86.64404433835094	82.28710546780113	94.47352216262132	94.47352216262132	0.1237228606867986	95.14782126789441
1096	73.01634249371259	65.2482007694854	59.652931238309556	25.734508769842808	36.72108083549247	0.15322715143432145	53.23121664565523	56.43378282439785	52.66220593995159	2.6340708622524622	32.5256768406334	4.4821547675226656e-2	71.51624520648728
1097	69.83258748104332	54.88139670985177	59.019938409727104	23.226016448186872	44.39877372603525	18.47466736365604	52.142830820016684	65.54653475651564	60.12762002214872	20.558890465432484	41.164481781961356	4.414235719165593	71.23438447347299
1098	73.35881523545234	69.82664880745396	67.81637061021557	27.06494349723401	49.55058008543365	19.935438600906828	68.93170310818222	78.96222302202774	79.85993926688248	20.362058389441483	31.85934273903169	5.4269099178578604e-2	76.8840603166219
1099	48.23695705277482	53.75063637233627	43.84763718073657	17.778974199668095	35.28022162069098	1.959913587428927	55.848539846264345	52.556826711341266	79.80883642056726	5.150584832475494	21.121719678536618	0.1688380260945161	48.580096651390036
1100	66.80568865573782	63.28318633991081	43.11825443924215	65.344775156315	61.544036171681626	66.40268627980034	16.387633506601784	66.18903742597202	66.13258349461391	56.8760478447028	51.73848528169655	9.3783829250643e-2	70.66462081391394
1101	78.56552749747269	76.86723052724375	65.1541155435824	72.18934638180204	71.73549942237811	69.12415950709713	66.84889545693964	72.63678535051899	79.48555817005712	66.21579464649466	60.3535673537283	0.121048530438238	74.9627336416555
1102	33.16977020478608	37.821713375191734	33.23463841656129	41.159751166815504	39.38330396748548	44.59001572723526	9.807375399275918	32.629655293860075	27.030380304805195	55.2391863041217	50.838524858458115	8.109711269652371e-2	49.53243700962642
1103	91.33980314449867	93.49191583593843	67.845475272945	90.78363252664835	92.5135532602096	87.34028152178603	63.303445723883144	91.08484918467485	83.76165518465999	93.65217229709087	93.5705660760145	5.604705241556177	94.06377108445581
1106	98.84655821860807	98.84655821860807	90.03564685399941	61.05617135719223	97.69101334689118	1.391196531254475	1.391196531254475	97.91909386443874	97.91909386443874	11.058908300346069	11.058908300346069	0.6308229772608026	98.84655821860807
1107	84.54454108418538	80.75946433411634	68.908446267723	74.12065211735369	73.84071233330044	79.3250158636705	47.80939935226669	77.62222495605607	79.86901709239405	71.9893227875737	68.29876891611323	0.113045254840186	78.13234919700687
1110	28.14038322090344	40.569381244631145	5.567849269115074	0.3782087743099527	0.8100661025902589	7.87287611651121e-2	3.155062165786102	22.00948720717029	37.87119383404399	1.5237488346047867	6.507026037192332	7.872876116510906e-2	2.7784866463825355
1111	58.68627264918304	53.86670169891944	19.779198536453567	31.202377824258566	9.610921351949296	1.1585629898640923	1.1585629898640923	39.37946419860963	71.95947918469965	2.7161973782028883	2.7161973782028883	8.922315608660851e-2	2.7161973782028883
1112	86.93856544473601	79.90156259817873	87.60296820888155	27.561547110794255	79.38872283830877	11.964051479150625	81.58682282361018	80.07069960064733	76.94357072148834	15.152297945946982	51.024721943263366	6.412741954303355	87.72179740673754
1113	66.082593850164	66.71705861494858	31.85508643444223	58.61671916610016	57.7720016801467	52.514454023017755	0.38597751563052207	63.61202865811874	65.76914889858143	54.71954066021283	7.073333366206361	0.10901895481427841	65.12660719696908
1114	80.41414771143336	74.39267306054589	68.45366281340478	71.22719237254648	76.34663101656047	67.09311681231506	52.79610954763106	83.2045671833486	78.311692047606	70.19524251356592	70.19524251356592	7.971090573450044	77.70546135253034
1116	90.6250483820945	90.07279444207757	76.71393798539525	86.73995076498166	87.06683643511403	63.11813453574563	65.06338773609592	81.77845983729041	88.74412687720084	67.13380862807357	70.10598577828699	8.952696386467836e-2	89.24138451403722
1117	66.80568865573782	62.58934123618736	43.11825443924215	64.71612195761831	61.48572002899855	66.40268627980034	16.387633506601784	66.18903742597202	66.13258349461391	57.227378705523805	51.73848528169655	9.3783829250643e-2	70.59435464174976
1118	43.21245421425486	35.87173458918985	21.793778079305632	22.62486136572478	35.35716267748099	4.561705097537858	22.292750545226056	28.169554702474297	30.724283955942067	8.140046344305778	9.304535929647185	0.11244750615946825	33.645495354518154
1119	88.65834839465461	89.0938376604503	75.56233021701405	90.31851077174915	89.08003192967145	92.33134466470482	77.60715115555004	90.2450904549223	90.82863932370722	91.70133825606813	91.70133825606813	12.259328013503534	91.85435224826676
1120	93.7891302687447	92.1211849670435	52.576055510217614	91.1739848625784	89.64444349441607	87.84753311601577	25.379326873759506	71.56259793860215	93.33848023151448	85.38839873612527	73.97303495069669	5.5126791240940456e-2	95.35386979304222
1121	55.08923589539435	53.069431377451046	49.92870040493928	49.2135722746171	58.97473748441004	50.09223850894789	50.90709456956986	57.2158204892572	57.18435916736079	48.068910774151234	46.03287015093837	13.190073988803471	57.89555217214745
1123	66.082593850164	66.71705861494858	31.85508643444223	58.63706832066779	57.38602416451618	52.514454023017755	0.38597751563052207	63.61202865811874	65.76914889858143	54.71954066021283	7.073333366206361	0.10901895481427841	65.12660719696908
1124	64.58920127208636	66.55022457143022	48.102717532482195	69.14659900272554	71.80131466672655	64.48256568938574	64.02362736461806	58.996801159745814	66.75309298363287	65.81944285727407	64.39965899090504	12.469343695632038	70.4097017268943
1125	68.18321263271602	63.60566782969423	57.70979503849456	8.29762468358217	19.576558374764474	0.24621212040958138	33.00451693606028	58.69655360585722	62.23572282277684	2.9201101927511806	32.62611017688241	0.10491993783250389	58.37383063624168
1126	62.064747682632394	59.90683162165663	67.59988900106714	68.93854468512143	60.46931299957329	51.613435138806615	39.334263047549406	59.050112483928	64.39498123022375	65.28070232741571	65.029738745736	5.82548281188783	67.50340073225583
1127	69.52537466441696	70.53225320619704	54.27109801961375	27.062194077596537	57.524094975141736	1.7526175728749476	65.14117797432658	58.22364558780634	59.369802853559065	3.82602931192675	16.01175351471416	6.202734042204564e-2	70.4625546014437
1133	87.36644641055418	88.9901604076887	73.68502000439999	63.98034261145269	80.28659869172289	57.325157062216334	77.67382860922271	83.85894604846594	90.06636518342344	58.85802114656175	64.15559112712357	4.7311840945848886e-2	89.78694904043681
1134	43.9606268184399	57.13919890885653	51.78038035610849	24.32365298149337	22.25393038618302	0.28575015112628566	46.52596202251238	50.63372703058489	50.25134878896398	1.8400898638039411	38.42454652150938	9.128129803934333e-2	47.323688553248786
1136	37.99847834460843	64.84254768756811	39.93222303192391	93.57765736235325	92.78254038697462	93.70610295163324	62.42258861205975	68.98734149042824	69.45791711019696	92.6889794402324	92.03651299923979	6.046484162861387e-2	95.95529675658351
1139	89.13365768078634	91.9345891766099	81.16916442640303	89.57905989724739	87.1024668086778	87.92188862524648	84.9611945504854	90.47268543951161	92.74773258142494	85.13590455064138	84.56911079879013	39.62761650806621	93.29792736755358
1141	78.65358240706193	76.20686167684349	51.91292187902098	66.07738893159839	74.38071554779222	58.735824807192735	34.603243676566784	71.03774420491659	72.92472330588767	58.91868660228708	61.31332829043454	7.003955163963944e-2	70.34138539570782
1142	79.33940105927546	75.2237913592719	60.68473519620808	71.32293826464536	79.81623349969131	82.640540287478	45.546111993873886	66.63029928164235	69.00812096485157	79.46423380754965	77.70587117923529	6.624383747757324	83.4817566341884
1143	74.05148348367607	74.60032126939366	52.97788575104605	66.7143904846851	72.6551008542718	59.275354746246464	57.93573661717885	74.77994162139713	74.53918379006129	62.55473792472884	59.73127213882788	26.43402774524684	76.30323577828393
1145	81.19584461878512	76.95331552611187	71.85274294273053	36.09129632249903	63.334961091731756	30.9637433676839	67.13781715371348	74.01361215851064	66.10625457246535	34.034922423585215	61.5887408754697	4.9077261942067296e-2	78.90367632029262
1146	64.39514678091321	54.13531706610328	62.35481849815346	66.8878032482429	64.21603551641286	59.03751291903785	56.16832689695508	57.491549643793014	68.00431078175714	64.91311692382925	61.79414873628208	3.700671880258946	65.01660357076389
1147	68.73459981656906	60.97302629866673	60.57324715807062	71.07061716732142	81.14449199527644	61.10729633933211	65.29111910607412	67.41563147519372	68.26940542706633	54.793968581914484	60.899563023784985	3.863566930606622e-2	72.64694700314513
1148	28.951330147652026	34.86082085426677	18.46271289825746	5.083359699610357	19.020360641408395	11.924804210960973	11.952408189807077	8.67900872579993	4.5205198872774055	7.362580620726295	6.259232812055587	7.78914863220416e-2	12.89554357411064
1149	36.16917486289019	46.8256204395709	27.180463670217275	23.775684932028657	28.70826623211931	15.111857909528991	16.647074867909044	39.246485473771735	31.985762005291196	16.888293813062482	25.808611808522492	5.184790217600948e-2	35.6337566245211
1150	33.16977020478608	37.821713375191734	33.23463841656129	41.159751166815504	39.52143782135382	44.59001572723526	9.807375399275918	32.629655293860075	27.030380304805195	55.2391863041217	50.838524858458115	8.109711269652371e-2	49.67057086349477
1151	75.36704997770526	86.04135169461466	87.28201332749144	84.8898298146199	84.06937298066599	80.0842528799541	69.63807449032493	85.34788017184968	84.57862103668639	85.65752287066671	85.37350402885512	9.902103196752259e-2	90.24738534876158
