"CB3"	"CB4"	"CF2"	"CM3"	"JR2"	"KO2"	"KO3"	"NG1"	"NG2"	"NMSD1"	"NMSD2"	"PP3"	"PP4"	"SB8"	"FUSION"
1464	90.18083229783252	89.440300362887	79.65774897142846	79.65774897142846	56.77933712992639	84.99857133838391	89.05169911882564	81.97867537444439	68.92636206832499	87.4383662461941	77.69342014640142	81.09132331058392	66.22508653837647	0.10168383424888061	88.52019300034515
1465	75.67048880762255	72.17091288257362	60.59368123297924	60.59368123297924	60.996002337528225	69.46665634107592	68.35027932047544	63.84550645855318	58.234563839550916	64.61109785266132	63.65577884001875	61.33206193663917	65.58719861106292	10.803003253115982	74.20837145780091
1466	80.30502668449593	76.46025387796446	74.11227787785717	74.11227787785717	62.82879112976002	68.14095185553674	75.13678319446146	77.55277319225867	71.25013608941364	75.10492753415592	75.16826313670539	79.75064751220847	62.341671525164124	10.382382157729655	78.09524139631645
1467	74.74187671250436	74.79579276390803	75.6676904565225	75.6676904565225	68.74816493705251	77.76788677302928	76.93789669786354	76.33025877167672	63.72577678380935	77.83153084168765	75.847098889857	77.14868205861289	72.26925073818687	2.235833134557602	78.02212475990517
1468	51.17404938983494	54.46961919178823	32.44485087287109	32.44485087287109	30.186309211128805	58.05623309251181	50.676180147576176	36.463994267341356	56.49916078923805	47.13807163563452	49.451961025810164	46.94021018981658	53.07840751599136	5.8178191488458354e-2	56.0233745724455
1469	91.71276150217528	92.62697137139921	89.03794123420961	89.03794123420961	76.75971246485805	86.01142353512266	84.35246312470625	87.80007085617838	85.33308683270513	90.20864711022078	87.80949675592173	90.04399201653685	89.99506168754498	2.71738353418856	92.75480386571479
1470	3.287930434460558	3.287930434460558	5.965462811017943e-2	5.965462811017943e-2	2.420273483242057	2.1965077556463295	0.1789638843305383	0.2875596561206935	0.2875596561206935	2.494780896197224	3.287930434460558	2.479928111352236	2.4799281113522356	0.10859577179015187	2.494780896197224
1471	77.94143568151192	77.15903015169306	83.59900166667519	83.59900166667519	65.32397796803214	84.66194787211482	83.46217590202423	81.07307071654921	78.2153724082874	84.79083113941861	87.3336371741484	86.97302368990421	86.46337995810003	11.673811240582028	87.8929974516397
1472	83.70703845986013	63.72021998064078	88.0057114168605	88.0057114168605	64.42169121223722	78.3411626869371	74.84331744960956	66.21356494251154	25.899289572561607	55.863144627190806	59.13201567205281	77.83999393346141	31.796282635959727	31.40141029057227	77.75919892682566
1473	36.77797193019507	41.355056338146554	20.548154950060223	20.548154950060223	27.014938274504395	50.555524866177116	50.04319925606487	42.334979839024726	36.44040886269723	48.12924964440593	53.28192117273045	49.268181689802276	46.85772393619295	12.39344466463965	56.56730123778725
1475	77.9409136913502	71.58924019751151	71.86637603643761	71.86637603643761	1.4877453879215123	75.00202766741297	76.5128331657753	78.47256884725667	69.7400250402636	62.367805995669514	68.48888034701305	75.37559854467962	72.62747465042646	5.811453992269679	75.74875256082294
1476	62.832320920339725	62.08160140250435	50.25386818845512	50.25386818845512	37.69803326766628	65.65542222693685	52.414087318072035	32.007377553078115	36.29440056681773	61.968790511899094	68.06317075529181	50.94125651096849	56.84060786716346	4.292830538155837	55.7369422590016
1477	88.18806143307634	88.99395589305313	85.8178609189871	85.8178609189871	75.63664152029752	89.16746967191874	87.00322403670195	82.3690119964245	79.07257918716101	88.86749884118007	89.39219468662183	85.89762613235622	78.61266479729854	8.033911005439366	90.9950465090961
1478	94.95496779461185	95.47399431552672	93.12255242791304	93.12255242791304	84.28347624145121	93.36901669242553	93.74214511746783	91.62663564538592	90.84651620126985	90.13657093823332	88.70829073141844	93.59855232576575	91.00388530575964	0.6792419961715682	95.71283630681722
1480	85.48933256060194	82.77957684374681	85.46564511210408	85.46564511210408	79.83892607170458	84.95456952485435	81.94344537835015	80.0055955852907	83.83912576346727	84.76064433202347	84.87235327020525	85.1158136150325	83.51531692053919	7.296023305033564	87.15583121931361
1482	74.22235188374074	78.57954359934777	53.62648981542397	53.62648981542397	46.71766342700366	69.23951398052559	63.358935175386854	65.7450667882779	51.55679783216628	82.5926107182424	74.17316433810196	79.41923559953031	75.79352779800146	13.338721539821133	77.35455359547446
1483	83.49943767448997	80.29084927652363	83.74328912092189	83.74328912092189	72.50825062555599	81.11794548675266	82.50466482985797	85.0163205084622	59.19812979548873	78.87230798799803	86.1259033868164	70.71548587737789	50.16616307662707	9.02058967215591e-2	85.72178152365069
1484	71.67408655008	86.0634429442511	60.32952840878721	60.32952840878721	42.26008650642265	32.88835436896992	39.51555804466819	66.12093097814076	66.70244739405237	68.75417274465352	67.45240199063419	55.1655441662107	48.270161466451796	11.53351222447959	78.81138608648769
1488	75.00110526861648	90.44392212171121	44.9168195008163	44.9168195008163	38.59942451153794	66.15444643359342	77.47004702759872	62.057212831803085	56.96824474144697	77.85655512238066	82.75243371287404	69.59558833525438	66.38589111514331	8.639340800536624	83.47488903950571
1489	79.8695523418452	76.7799358375425	69.57592467906196	69.57592467906196	55.18468415867896	73.44970004139438	70.17973170157377	65.11558196482831	55.38739233884012	77.31001205004013	80.33524547649449	62.75898809955612	64.26992820915946	23.045570645800034	79.69817751552611
1490	89.8386887943492	89.88622568516628	87.53283542062245	87.53283542062245	80.29828114610447	90.35535983280101	89.77013473763328	84.82901830762123	75.57119825176565	92.32714350480326	90.01843091313528	90.8182346446581	80.00840098516498	14.683408345922308	91.066928998309
1491	58.7575658013647	57.3370524910906	66.21666810563788	66.21666810563788	66.15504029697236	69.46642076891794	72.24183294896844	61.19867685331095	65.32903645439893	64.95658735833995	61.58803996564015	70.68930681912292	72.68398674288554	13.191960432442734	73.04643996551152
1493	62.600987527801976	53.44257629464657	64.25261319991915	64.25261319991915	50.38336984497932	65.53850744173437	69.95444332522939	71.53648376440208	60.19679240163216	62.02062580524341	60.29113147766431	58.12880406973326	51.836573054826786	0.12269247875336614	70.67259602021004
1494	57.465062416506655	51.6600126774017	55.935332524526956	55.935332524526956	35.325729287451026	63.29310839380945	56.44019425449903	57.476508685624864	54.39739215018145	52.119950776941124	56.24016498490405	64.43309335742221	57.50562024072825	6.3472707191172875	61.45013615808176
1496	91.32352621999206	89.03778566378561	84.65243978843611	84.65243978843611	77.02930572432354	94.00866073261727	94.27016451543116	88.1519418039314	86.38884924798114	86.05094182950529	86.3354781171395	90.51433978021032	87.12408688358813	9.473604361500787e-2	91.39786131126996
1497	54.179715354937066	54.23168938066547	57.06229515536072	57.06229515536072	41.97025882457401	62.978678672963696	56.513554028943666	63.33165928455843	51.03753081305412	60.8441924423197	63.40950734371312	64.58162670324558	61.16366714895938	9.212787440104242	65.87819469969111
1498	69.5738491038662	69.30045259266068	76.74102322719405	76.74102322719405	54.29659814785851	77.17082003067549	78.12353818695927	71.62534789695823	66.34579781094594	70.49468333158826	69.25060739045888	71.86165594021529	64.29457390534472	0.3541024377327083	79.09200407870863
1499	37.44976968342678	40.94257695122026	26.5689958262015	26.5689958262015	15.04801897362061	31.005146664338834	11.028272541330665	9.598577820830297	7.20649505431703	38.024119033212536	43.18743103834773	27.907458267378992	23.593146474388043	3.895954340144725	31.13669695125151
1500	83.93433860149996	69.05551530164412	87.03239912649897	87.03239912649897	62.715415792701	86.15629003407038	82.18280089690334	83.22357364911339	81.92023324381618	75.03177614649161	73.32132854655379	79.71750979627129	88.1998007580166	7.910107648899693e-2	91.56805533283004
1501	65.05622767556625	64.86771958494958	60.64689352005818	60.64689352005818	59.08499197497806	63.73740911483105	63.21161729739089	58.588188502890226	57.41493105958665	65.58528830414441	65.27321118799054	53.22653151971717	56.63444641487332	8.262442819999438e-2	65.67292027371778
1502	91.45221990450315	91.7600249114934	86.02987581987301	86.02987581987301	73.50186411757285	90.80193871767005	90.76793030487511	92.12045695338824	87.58894031870713	90.42680073345359	89.99033793674242	85.63720629781336	85.30616875503986	9.468214964313963	93.02928872024862
1503	86.54189198908774	85.8126675486058	76.98562521203763	76.98562521203763	57.60975463070093	84.0746089657412	80.90997353703757	86.69306388926124	78.6567126811627	87.08321828172672	86.46565007379023	82.84086876048138	80.47150077156687	9.68246402481833	88.20125071956092
1504	96.72690966724448	96.72690966724448	92.98058409116454	92.98058409116454	90.30485515641335	93.9525969945788	93.64828548970921	88.23726266123865	84.90158306501462	96.7516270629354	97.56185390346437	84.87401500476696	84.09407716412251	22.2463669161063	96.88423320381817
1505	86.92173376197178	86.47662535408752	82.337142141526	82.337142141526	73.50491263541356	85.37522449382706	86.70629281116166	79.69469968574153	78.92579384607762	86.15652028369854	83.89268171864857	86.74515628878972	84.76756214176055	15.356928319171889	88.1303692188116
1506	76.7915963872077	72.2357331193686	81.84871645616676	81.84871645616676	70.32254406469278	75.53847996853634	74.42667336172138	78.8840679634932	78.5652008464902	83.85067375539784	84.63828020497142	74.48996676638993	72.0454054286546	13.530242401151208	84.5298349176206
1507	32.03776237649309	33.27337150541522	19.71009465452985	19.71009465452985	36.48690722421943	49.511748112787174	44.47744473125056	51.63070945253418	40.855130626494415	41.96967466294064	72.71946352296092	49.46777970081872	37.551153273514196	11.242660514498528	57.739172092150994
1508	94.77088726477079	93.59424845444929	78.72790799413171	78.72790799413171	65.59770913774202	91.49266131835957	91.03806013397737	91.80187662686879	74.8614140923022	89.56410830205851	87.77616001180914	93.29411912299102	91.72436481494391	8.921750473798971	93.54844710022034
1509	89.09886918653777	90.86902275975787	87.29505462257377	87.29505462257377	82.42376979228014	89.3928975262297	88.85572970356804	87.258843841096	69.83293088351175	82.93527075208613	79.61309777934534	0.9651289046951524	0.9651289046951523	4.187023648100034	89.26539031992769
1510	86.66869091152624	88.40623802207847	78.68026110752494	78.68026110752494	74.63386111291848	85.12633442530723	86.09558188992233	77.29427056056208	77.54906838332285	75.36594293086775	81.7565095683289	81.32584123270001	78.06534999910482	20.23812605699217	89.20755249190846
1511	73.80300623614615	67.60734146919206	59.12174303631919	59.12174303631919	44.99221035707892	72.24539134684295	72.6988141765545	55.56501561763065	44.53282412100306	66.69377070486043	55.22701126672589	68.46180765651948	66.29043383191498	4.38764093953745e-2	71.59125240797523
1512	82.31310806431101	89.07993589768157	55.68507942188843	55.68507942188843	58.699306283658956	81.21871454729902	78.77073446634803	84.55503150655859	60.414220474966626	68.60276432618132	63.12084111770767	60.40416735330517	21.990557382951923	0.13961715184852236	78.82809579887287
1514	64.97922700623928	61.096628294657776	70.59490001207861	70.59490001207861	50.56801067750249	67.69226814355592	70.32999609352396	58.948178155420685	57.969556675352266	64.20523298224518	57.7214560725566	64.99178064217342	72.42514560690734	9.425283566282157	70.2219589693752
1515	61.38880566117759	59.53260260351734	64.4326126419111	64.4326126419111	63.44232305212299	63.7152656114904	64.28139498902617	62.40814084197854	63.30772196740671	48.29014233957934	52.78397473976752	64.67373146330252	65.56439142522606	5.619099521433283	64.01397636436242
1516	80.72515043955146	80.34673700044982	81.12091083307284	81.12091083307284	69.73265480861569	83.78480044045682	78.56210305778968	77.56534522951894	81.57111109139339	81.6229661399246	82.09138982121729	83.05611834032854	81.99906826146243	16.97984776805509	83.80611405402895
1517	53.68172981115079	58.048548150197234	49.547625715835984	49.547625715835984	36.121444876288	52.63236239526855	47.63824507170543	44.094726096294245	48.63274388108117	59.339769202870855	54.857714975323105	36.26215367605897	51.02099524483612	4.236746177092845e-2	52.941285074342694
1518	70.01328796446839	69.54564336685158	65.17282654031065	65.17282654031065	57.32199870986236	69.25113362866959	65.38187957529418	68.18519555988054	55.6478709599126	69.53357860134811	71.58366753386576	47.48244751636662	30.67630893869378	3.5109969797186986	74.5329917948433
1519	54.31546761916789	60.30172414960462	54.75191379682267	54.75191379682267	55.411812174299335	51.782087606390725	59.141566015807875	65.9744079245384	48.416741069527724	52.80315725353354	53.26475030430886	61.01232624157325	55.047317645898154	0.11586927531435404	56.95114475261751
1522	94.29297159250208	94.58160164729094	90.98866842951024	90.98866842951024	63.724061226462005	93.72140671150312	93.64463033121291	52.09901024352892	73.28944934588554	93.31541188337329	91.73527535071342	73.55213271665845	84.70478829342758	0.6870048724771873	94.01312340167665
1523	86.49156057277821	87.4095748894609	84.56222799042132	84.56222799042132	83.26809332141188	87.83343015283364	87.62251881498534	85.72431677435077	85.72431677435077	88.16440348393235	88.16440348393235	86.70856968430932	86.70856968430932	5.97186664838018	87.41160747713704
1524	83.64344021417585	87.62406879595794	79.96689045163001	79.96689045163001	71.5210157310661	79.5381839617779	80.74020586200454	82.75234902827417	72.17288487594327	80.8859535843069	80.51042330998273	84.00370933695886	83.33006454404882	0.5153353058119394	89.8354415377213
1525	58.203764124302616	53.99090672147837	39.45579661338484	39.45579661338484	19.89887445893393	42.45061504298218	41.60965713149055	37.14592945752677	37.22670472896342	53.00169829568252	55.43055738619091	27.70399621932387	46.91082306781459	1.906121787826871	58.95865392359304
